economy,country,year,gdp_per_capita,gdp_growth,fdi_inflows,unemployment,life_expectancy,infant_mortality,hospital_beds,population,school_enrolment_primary,school_enrolment_secondary,education_expenditure,electricity_access,renewable_energy,forest_area,clean_water_access,female_labour,women_parliament,maternal_mortality,gender_parity,internet_users,sub_region,gdp_total,fdi_per_capita,health_index,education_index,environment_index,gender_index,development_index,development_category,life_expectancy_category,environment_category,gdp_category,gender_category
LKA,Sri Lanka,2008,1973.58,5.95,1.85,5.22,72.6,9.7,3.29,20629378.0,94.194,59.422,3.378,82.9,61.6,33.745,85.87,34.415,5.778,30.0,0.993,10.285,South Asia,40713727833.24,89.678,0.829,76.808,60.405,13.729,63.966,Developing,High,Good,Lower Middle,Very Poor
LKA,Sri Lanka,2009,2026.66,3.54,0.96,5.85,70.3,13.0,3.41,20756435.0,92.685,59.422,2.056,87.1,63.5,33.645,86.15,34.191,5.778,28.0,0.993,10.285,South Asia,42066236557.1,46.251,0.78,76.054,61.098,13.654,64.897,Developing,High,Good,Lower Middle,Very Poor
LKA,Sri Lanka,2010,2808.36,8.02,0.81,4.784,74.5,9.1,3.47,20879089.0,97.453,92.35,1.662,85.3,61.9,33.545,86.429,33.965,5.333,26.0,0.997,10.285,South Asia,58635998384.04,38.795,0.855,94.902,60.625,13.432,69.229,Developing,High,Good,Lower Middle,Very Poor
LKA,Sri Lanka,2011,3224.96,8.67,1.41,4.118,74.7,8.9,3.52,21009048.0,97.217,94.109,1.743,87.8,56.4,33.626,86.709,33.946,5.778,25.0,0.996,10.285,South Asia,67753339438.08,67.114,0.859,95.663,58.912,13.573,70.114,Moderate,High,Good,Lower Middle,Very Poor
LKA,Sri Lanka,2012,3327.78,8.63,1.34,3.88,75.2,8.5,3.59,21169458.0,97.121,94.674,1.453,87.0,52.9,33.706,86.989,32.649,5.778,24.0,1.018,10.285,South Asia,70447298943.24,63.299,0.87,95.898,57.865,13.148,70.043,Moderate,High,Good,Lower Middle,Very Poor
LKA,Sri Lanka,2013,3739.43,4.05,1.21,4.186,75.5,8.1,3.66,20585000.0,97.213,95.144,1.565,90.2,56.9,33.786,87.272,33.869,5.778,23.0,1.017,10.285,South Asia,76976166550.0,58.781,0.878,96.178,59.319,13.555,70.984,Moderate,High,Good,Lower Middle,Very Poor
LKA,Sri Lanka,2014,3972.04,6.38,1.08,4.157,75.8,7.7,3.72,20778000.0,97.433,93.493,1.859,92.7,54.2,33.867,87.556,33.211,5.778,23.0,0.993,10.5,South Asia,82531047120.0,51.978,0.888,95.463,58.541,13.327,71.555,Moderate,High,Good,Lower Middle,Very Poor
LKA,Sri Lanka,2015,4057.72,4.21,0.8,4.519,76.0,7.4,3.71,20970000.0,97.451,94.452,2.11,94.3,51.3,34.395,87.843,35.33,4.889,22.0,0.993,15.26,South Asia,85090388400.0,38.15,0.895,95.952,57.846,13.737,73.339,Moderate,High,Good,Lower Middle,Very Poor
LKA,Sri Lanka,2016,4149.19,5.05,1.02,4.242,76.1,7.0,3.72,21209000.0,96.941,93.904,3.229,97.5,45.1,34.344,88.132,35.252,5.778,22.0,1.011,22.19,South Asia,88000170710.0,48.093,0.904,95.422,55.859,14.014,75.811,Moderate,High,Good,Lower Middle,Very Poor
LKA,Sri Lanka,2017,4398.89,6.46,1.45,4.046,76.2,6.7,3.77,21453000.0,96.625,94.042,2.593,97.5,45.8,34.293,88.422,36.094,5.778,21.0,1.025,25.1,South Asia,94369387170.0,67.59,0.911,95.334,56.172,14.299,76.589,Moderate,High,Good,Lower Middle,Very Poor
LKA,Sri Lanka,2018,4358.56,2.31,1.71,4.318,76.5,6.5,3.81,21670000.0,95.934,95.911,1.988,99.6,47.9,34.258,88.714,33.105,5.778,21.0,1.024,28.3,South Asia,94449995200.0,78.911,0.919,95.922,56.957,13.302,78.134,Moderate,High,Good,Lower Middle,Very Poor
LKA,Sri Lanka,2019,4081.95,-0.22,0.84,4.67,76.7,6.2,3.86,21803000.0,95.474,59.422,3.378,99.8,46.1,34.207,89.007,34.051,5.333,20.0,0.993,32.0,South Asia,88998755850.0,38.527,0.928,77.448,56.438,13.459,74.564,Moderate,High,Good,Lower Middle,Very Poor
LKA,Sri Lanka,2020,3847.6,-4.62,0.51,5.364,76.9,6.0,3.87,21919000.0,95.234,59.422,1.558,100.0,49.3,34.158,89.302,31.663,5.381,23.0,0.993,36.185,South Asia,84335544400.0,23.267,0.936,77.328,57.587,12.679,75.704,Moderate,High,Good,Lower Middle,Very Poor
LKA,Sri Lanka,2021,3996.96,4.21,0.67,4.981,76.3,5.8,3.98,22156000.0,94.459,89.834,1.507,100.0,48.8,34.107,89.599,31.329,5.381,34.0,0.993,44.453,South Asia,88556645760.0,30.24,0.935,92.146,57.502,12.568,81.55,Moderate,High,Good,Lower Middle,Very Poor
LKA,Sri Lanka,2022,3342.64,-7.35,1.19,4.528,77.3,5.5,3.94,22181000.0,92.985,88.192,1.204,100.0,46.0,34.056,89.896,31.605,5.333,22.0,0.993,48.3,South Asia,74143097840.0,53.65,0.955,90.588,56.651,12.644,82.196,Moderate,High,Good,Lower Middle,Very Poor
LKA,Sri Lanka,2023,3798.89,-2.33,0.85,4.528,77.5,5.3,3.93,22037000.0,91.451,87.953,1.828,100.0,46.0,34.005,90.195,29.6,5.333,18.0,0.993,51.2,South Asia,83716138930.0,38.571,0.964,89.702,56.733,11.975,82.774,Moderate,High,Good,Lower Middle,Very Poor
MDV,Maldives,2000,2213.81,3.85,3.57,1.97,70.9,33.5,1.67,282019.0,126.99,51.441,3.378,83.8,2.3,2.733,93.975,37.037,6.0,94.0,1.011,2.204,South Asia,624336482.39,12658.722,0.739,89.215,33.003,14.683,67.299,Developing,High,Poor,Lower Middle,Very Poor
MDV,Maldives,2001,3033.93,-3.94,2.36,3.038,71.7,29.8,1.86,286767.0,124.486,61.028,3.378,87.5,2.3,2.733,94.33,37.045,6.0,81.0,1.011,3.617,South Asia,870031004.31,8229.678,0.751,92.757,33.121,14.685,69.551,Developing,High,Poor,Lower Middle,Very Poor
MDV,Maldives,2002,3076.07,7.27,2.76,4.094,72.4,26.5,1.91,291616.0,121.841,61.351,5.792,88.3,1.8,2.733,94.679,37.054,6.0,76.0,1.027,5.348,South Asia,897031229.12,9464.501,0.762,91.596,33.071,14.694,69.981,Developing,High,Poor,Lower Middle,Very Poor
MDV,Maldives,2003,3548.58,13.75,3.02,5.126,73.3,23.4,2.17,296491.0,121.198,67.97,5.324,89.1,2.2,2.733,95.021,37.061,6.0,70.0,1.019,5.977,South Asia,1052122032.78,10185.807,0.776,94.584,33.318,14.693,71.17,Moderate,High,Poor,Lower Middle,Very Poor
MDV,Maldives,2004,4070.26,5.92,4.31,6.151,73.0,21.8,2.52,301413.0,119.839,67.809,4.662,90.0,1.7,2.733,95.357,37.065,6.0,65.0,1.026,6.588,South Asia,1226829277.38,14299.317,0.776,93.824,33.263,14.697,71.442,Moderate,High,Poor,Lower Middle,Very Poor
MDV,Maldives,2005,3796.52,-11.18,4.55,7.313,74.8,18.6,2.56,306429.0,113.93,59.422,5.017,90.9,2.0,2.733,95.685,37.066,12.0,54.0,0.993,6.87,South Asia,1163363827.08,14848.464,0.802,86.676,33.473,16.686,70.033,Moderate,High,Poor,Lower Middle,Very Poor
MDV,Maldives,2006,5018.94,23.63,4.05,8.345,75.3,16.7,4.35,313851.0,112.386,59.422,4.645,91.7,1.6,2.733,95.999,36.958,12.0,52.0,0.993,11.036,South Asia,1575199337.94,12904.213,0.813,85.904,33.444,16.65,71.16,Moderate,High,Poor,Upper Middle,Very Poor
MDV,Maldives,2007,5758.1,7.13,7.09,9.421,75.7,15.2,4.21,324479.0,107.564,59.422,4.418,92.6,1.5,2.733,96.287,36.73,12.0,51.0,0.993,16.3,South Asia,1868382529.9,21850.413,0.823,83.493,33.507,16.574,72.17,Moderate,High,Poor,Upper Middle,Very Poor
MDV,Maldives,2008,6757.43,8.98,7.98,10.361,76.0,13.9,2.34,336170.0,105.336,59.422,4.47,93.6,1.5,2.733,96.591,36.495,12.0,53.0,0.993,23.2,South Asia,2271645243.1,23737.99,0.832,82.379,33.608,16.496,73.942,Moderate,High,Poor,Upper Middle,Very Poor
MDV,Maldives,2009,6734.03,-8.34,6.74,11.697,76.4,12.8,3.91,348275.0,104.559,59.422,5.082,99.9,1.5,2.733,96.892,36.285,6.494,52.0,0.993,24.8,South Asia,2345294298.25,19352.523,0.842,81.99,33.708,14.591,75.896,Moderate,High,Poor,Upper Middle,Very Poor
MDV,Maldives,2010,7173.6,6.79,8.36,10.875,76.8,11.9,1.66,360792.0,102.1,70.047,3.633,99.0,1.4,2.733,97.191,36.624,6.494,49.0,0.993,26.53,South Asia,2588177491.2,23171.245,0.852,86.074,33.775,14.704,77.199,Moderate,High,Poor,Upper Middle,Very Poor
MDV,Maldives,2011,7424.52,8.84,15.27,10.043,77.1,11.1,1.66,373674.0,100.382,72.843,3.081,99.1,1.3,2.733,97.488,36.983,6.494,48.0,0.993,34.0,South Asia,2774350086.48,40864.497,0.861,86.613,33.84,14.823,79.3,Moderate,High,Poor,Upper Middle,Very Poor
MDV,Maldives,2012,7461.3,2.39,7.9,9.134,77.5,10.4,1.66,386818.0,97.475,71.976,3.341,99.2,1.2,2.733,97.781,37.361,6.494,47.0,0.993,38.93,South Asia,2886165143.4,20423.041,0.871,84.726,33.905,14.949,80.159,Moderate,High,Poor,Upper Middle,Very Poor
MDV,Maldives,2013,8236.08,6.97,10.95,8.295,77.8,9.8,1.66,400070.0,95.769,68.387,3.388,99.4,1.3,2.733,98.072,37.756,6.494,47.0,0.993,44.1,South Asia,3295008525.6,27370.21,0.88,82.078,34.035,15.081,80.912,Moderate,High,Poor,Upper Middle,Very Poor
MDV,Maldives,2014,8939.07,7.86,9.02,7.461,78.2,9.1,1.66,413617.0,96.807,72.911,3.089,100.0,1.2,2.733,98.361,38.163,5.882,43.0,0.993,49.28,South Asia,3697351316.19,21807.614,0.892,84.859,34.098,15.013,83.125,Moderate,High,Poor,Upper Middle,Very Poor
MDV,Maldives,2015,9644.91,3.87,7.22,6.611,78.6,8.5,4.95,428154.0,99.006,73.441,3.869,99.8,1.5,2.733,98.647,38.573,5.882,41.0,0.993,54.462,South Asia,4129506796.14,16863.091,0.904,86.224,34.293,15.149,84.783,Moderate,High,Poor,Upper Middle,Very Poor
MDV,Maldives,2016,9947.81,6.38,10.35,5.771,78.9,8.0,4.94,443308.0,98.257,70.014,3.661,100.0,1.2,2.733,98.93,38.986,5.882,41.0,0.993,59.5,South Asia,4409943755.48,23347.199,0.914,84.136,34.288,15.287,85.641,Moderate,High,Poor,Upper Middle,Very Poor
MDV,Maldives,2017,10509.63,7.07,9.51,5.377,79.2,7.4,4.94,458287.0,97.147,69.742,3.823,99.8,1.3,2.733,99.211,39.781,5.882,41.0,0.993,65.0,South Asia,4816426803.81,20751.189,0.927,83.444,34.415,15.552,86.864,Moderate,High,Poor,Upper Middle,Very Poor
MDV,Maldives,2018,11423.28,8.57,10.65,4.962,79.4,6.9,4.95,473099.0,96.641,77.028,3.857,100.0,1.3,2.733,99.484,40.382,5.882,40.0,1.028,70.9,South Asia,5404342344.72,22511.145,0.939,86.834,34.506,15.764,89.305,Moderate,High,Poor,Upper Middle,Very Poor
MDV,Maldives,2019,11740.27,6.92,16.78,4.562,79.7,6.4,6.36,487731.0,96.863,72.695,4.124,100.0,1.3,2.733,99.623,40.76,4.598,39.0,0.992,77.47,South Asia,5726093627.37,34404.211,0.953,84.779,34.552,15.45,90.468,Developed,High,Poor,Upper Middle,Very Poor
MDV,Maldives,2020,7393.89,-32.91,11.87,5.42,78.7,6.0,5.04,502118.0,97.178,69.898,5.848,100.0,1.6,2.733,99.649,37.104,4.598,48.0,0.993,79.098,South Asia,3712605259.02,23639.862,0.954,83.538,34.661,14.232,90.571,Developed,High,Poor,Upper Middle,Very Poor
MDV,Maldives,2021,10176.14,37.51,12.24,5.016,78.1,5.6,4.56,516154.0,101.214,59.422,4.614,100.0,1.4,2.733,99.675,37.995,4.598,60.0,0.993,81.958,South Asia,5252455365.56,23713.853,0.96,80.318,34.603,14.529,90.488,Developed,High,Poor,Upper Middle,Very Poor
MDV,Maldives,2022,11786.02,13.83,11.85,4.303,80.8,5.3,1.66,524106.0,96.015,73.523,4.673,100.0,1.2,2.733,99.703,40.171,4.598,34.0,0.993,83.912,South Asia,6177123798.12,22609.93,0.997,84.769,34.545,15.254,92.096,Developed,Very High,Poor,Upper Middle,Very Poor
MDV,Maldives,2023,12587.61,4.94,11.58,4.019,81.0,5.0,1.66,525994.0,100.478,79.357,5.167,100.0,46.0,2.752,99.73,40.311,4.598,32.0,0.993,84.685,South Asia,6621007334.34,22015.46,1.01,89.917,49.494,15.301,93.583,Developed,Very High,Moderate,Upper Middle,Very Poor
MMR,Myanmar,2000,196.62,13.75,2.86,0.712,60.4,73.9,1.56,45290841.0,101.413,39.319,3.085,41.9,80.2,53.353,47.014,56.2,20.325,375.0,0.993,30.725,Southeast Asia,8905085157.42,63.147,0.618,70.366,60.189,25.839,47.501,Underdeveloped,Moderate,Good,Low Income,Poor
MMR,Myanmar,2001,141.53,11.34,3.22,0.689,60.6,72.3,1.56,45771139.0,99.763,40.304,3.085,43.0,82.5,52.828,48.607,55.683,20.325,361.0,0.961,0.0,Southeast Asia,6477989302.67,70.35,0.62,70.034,61.312,25.656,40.41,Underdeveloped,Moderate,Good,Low Income,Poor
MMR,Myanmar,2002,146.6,12.03,2.22,0.685,60.9,70.5,1.56,46232653.0,99.829,41.848,3.085,47.0,83.0,52.304,50.226,55.154,20.325,347.0,0.965,0.0,Southeast Asia,6777706929.8,48.018,0.623,70.838,61.843,25.481,42.016,Underdeveloped,Moderate,Good,Low Income,Poor
MMR,Myanmar,2003,224.29,13.84,2.38,0.686,61.2,68.8,0.7,46667192.0,102.381,42.18,3.085,45.1,79.9,51.78,51.87,54.568,20.325,335.0,0.968,0.024,Southeast Asia,10466984493.68,50.999,0.627,72.28,61.183,25.287,42.319,Underdeveloped,Moderate,Good,Low Income,Poor
MMR,Myanmar,2004,224.51,13.56,2.0,0.677,61.4,66.9,0.71,47068772.0,103.697,45.028,3.085,46.2,80.2,51.265,53.541,54.022,20.325,324.0,0.966,0.024,Southeast Asia,10567410001.72,42.491,0.629,74.362,61.669,25.104,43.532,Underdeveloped,Moderate,Good,Low Income,Poor
MMR,Myanmar,2005,252.69,13.57,1.96,0.672,61.7,65.0,0.72,47438365.0,104.437,45.693,3.085,47.3,79.6,50.745,55.237,53.504,20.325,312.0,0.987,0.065,Southeast Asia,11987200451.85,41.317,0.632,75.065,61.861,24.939,44.417,Underdeveloped,Moderate,Good,Low Income,Poor
MMR,Myanmar,2006,303.5,13.08,1.9,0.676,62.0,62.9,0.72,47785135.0,105.17,47.544,3.085,48.4,81.3,50.212,56.959,53.031,20.325,301.0,0.982,0.182,Southeast Asia,14502788472.5,39.761,0.636,76.357,62.824,24.779,45.475,Underdeveloped,Moderate,Good,Low Income,Poor
MMR,Myanmar,2007,419.38,11.99,3.52,0.684,62.4,60.8,0.74,48125043.0,106.17,47.371,3.085,49.5,80.5,49.683,58.706,52.622,20.325,290.0,0.996,0.217,Southeast Asia,20182680533.34,73.143,0.64,76.77,62.963,24.648,46.298,Underdeveloped,Moderate,Good,Low Income,Poor
MMR,Myanmar,2008,658.44,10.26,2.71,0.7,56.4,70.8,0.77,48390793.0,108.062,49.979,3.085,50.6,85.6,49.175,60.479,52.281,20.325,286.0,0.996,0.22,Southeast Asia,31862433742.92,56.002,0.578,79.02,65.085,24.534,47.58,Underdeveloped,Low,Good,Low Income,Poor
MMR,Myanmar,2009,758.44,10.55,2.92,0.712,63.1,56.4,0.78,48660459.0,108.32,49.962,3.085,51.8,85.8,48.651,62.276,51.95,20.325,268.0,0.991,0.22,Southeast Asia,36906038523.96,60.008,0.649,79.141,65.576,24.422,48.359,Underdeveloped,Moderate,Good,Low Income,Poor
MMR,Myanmar,2010,1010.53,9.63,1.82,0.725,63.5,54.2,0.87,49024382.0,109.49,50.866,3.085,48.8,84.6,48.129,64.099,51.675,4.294,259.0,1.008,0.25,Southeast Asia,49540608742.46,37.124,0.653,80.178,65.609,18.992,48.332,Underdeveloped,Moderate,Good,Lower Middle,Very Poor
MMR,Myanmar,2011,1213.63,5.59,4.2,0.749,63.9,52.1,0.88,49419820.0,104.091,76.957,0.787,54.1,83.8,47.684,65.946,51.532,3.544,249.0,0.996,0.98,Southeast Asia,59977376146.6,84.986,0.658,90.524,65.81,18.691,52.888,Developing,Moderate,Good,Lower Middle,Very Poor
MMR,Myanmar,2012,1202.67,7.33,2.23,0.768,64.3,50.0,0.89,49837446.0,104.091,76.957,3.085,55.3,78.1,47.25,67.818,51.346,6.032,243.0,0.996,1.4,Southeast Asia,59938001180.82,44.745,0.663,90.524,64.389,19.458,53.76,Developing,Moderate,Good,Lower Middle,Very Poor
MMR,Myanmar,2013,1199.1,8.43,3.74,0.775,64.6,48.1,0.91,50262658.0,104.091,76.957,3.085,56.5,75.6,46.812,69.715,51.14,6.032,237.0,0.996,1.8,Southeast Asia,60269953207.8,74.409,0.667,90.524,64.042,19.389,54.635,Developing,Moderate,Good,Lower Middle,Very Poor
MMR,Myanmar,2014,1293.0,8.17,3.32,0.763,65.0,46.3,0.94,50681634.0,115.448,57.118,3.085,52.0,72.0,46.368,71.636,50.951,5.594,228.0,0.988,7.4,Southeast Asia,65531352762.0,65.507,0.672,86.283,63.335,19.178,54.33,Developing,Moderate,Good,Lower Middle,Very Poor
MMR,Myanmar,2015,1166.73,6.99,6.85,0.766,65.3,44.6,1.07,51089056.0,104.091,76.957,3.085,60.5,70.0,45.925,73.584,50.799,12.693,222.0,0.996,10.9,Southeast Asia,59607134306.88,134.08,0.675,90.524,63.17,21.496,58.877,Developing,Moderate,Good,Lower Middle,Poor
MMR,Myanmar,2016,1229.2,5.86,5.18,1.058,65.6,43.1,1.07,51495696.0,119.916,67.759,3.085,55.6,68.8,45.502,75.559,49.229,9.931,215.0,1.017,16.0,Southeast Asia,63298509523.2,100.591,0.679,93.838,63.287,20.059,60.249,Developing,Moderate,Good,Lower Middle,Poor
MMR,Myanmar,2017,1272.82,6.14,7.27,1.356,65.9,41.6,1.06,51894938.0,121.799,72.346,2.167,69.8,59.5,45.06,77.561,47.659,10.162,209.0,1.005,23.621,Southeast Asia,66052914985.16,140.091,0.683,97.072,60.707,19.609,67.014,Developing,Moderate,Good,Lower Middle,Very Poor
MMR,Myanmar,2018,1298.21,6.27,2.61,0.767,66.2,40.2,1.06,52272247.0,120.215,77.019,1.992,66.1,59.4,44.62,79.589,48.438,10.162,201.0,1.011,29.379,Southeast Asia,67860353777.87,49.931,0.687,98.617,61.203,19.87,68.421,Developing,Moderate,Good,Lower Middle,Very Poor
MMR,Myanmar,2019,1425.99,6.58,2.31,0.407,66.5,38.9,1.05,52640713.0,104.091,76.957,2.0,68.3,58.5,44.176,81.642,46.289,11.316,195.0,0.996,36.54,Southeast Asia,75065130330.87,43.882,0.691,90.524,61.439,19.534,69.252,Developing,Moderate,Good,Lower Middle,Very Poor
MMR,Myanmar,2020,1490.22,-9.05,2.41,1.476,66.6,37.6,1.07,53016522.0,104.091,76.957,3.085,70.4,59.2,43.734,83.695,44.726,16.825,198.0,0.996,45.448,Southeast Asia,79006281414.84,45.458,0.693,90.524,62.21,20.849,72.517,Moderate,Moderate,Good,Lower Middle,Poor
MMR,Myanmar,2021,1242.72,-12.02,3.11,4.34,65.6,36.4,1.56,53387102.0,104.091,76.957,3.085,72.5,62.9,43.29,85.531,41.042,15.294,231.0,0.996,56.526,Southeast Asia,66345219397.44,58.254,0.683,90.524,63.907,19.111,76.27,Moderate,Moderate,Good,Lower Middle,Very Poor
MMR,Myanmar,2022,1158.05,4.04,1.99,3.063,66.5,35.2,1.56,53756787.0,104.091,76.957,3.085,73.6,30.15,42.846,85.58,41.071,20.325,193.0,0.996,58.011,Southeast Asia,62253047185.35,37.019,0.693,90.524,52.859,20.797,76.929,Moderate,Moderate,Moderate,Lower Middle,Poor
MMR,Myanmar,2023,1233.2,0.96,2.28,2.977,66.9,34.1,1.56,54133798.0,104.091,76.957,3.085,76.8,30.15,42.402,85.632,41.051,20.325,185.0,0.996,58.536,Southeast Asia,66757799693.6,42.118,0.698,90.524,52.728,20.791,77.873,Moderate,Moderate,Moderate,Lower Middle,Poor
MNG,Mongolia,2000,476.03,1.15,4.72,5.992,63.2,47.4,7.32,2388299.0,99.792,62.437,5.55,67.3,5.7,9.218,62.415,53.834,10.526,144.0,1.117,1.256,East Asia,1136901972.97,1976.302,0.653,81.114,25.778,21.826,53.021,Developing,Moderate,Poor,Low Income,Poor
MNG,Mongolia,2001,524.45,2.95,4.97,6.111,63.4,44.0,7.3,2417751.0,102.233,69.47,3.829,71.7,6.1,9.213,63.824,53.93,10.526,130.0,1.114,1.653,East Asia,1267989511.95,2055.629,0.657,85.852,26.379,21.857,55.757,Developing,Moderate,Poor,Low Income,Poor
MNG,Mongolia,2002,570.25,4.73,5.57,6.2,63.5,40.6,7.45,2449027.0,102.581,74.548,7.211,72.8,6.5,9.207,65.21,53.967,10.526,120.0,1.105,2.04,East Asia,1396557646.75,2274.373,0.66,88.565,26.972,21.866,57.154,Developing,Moderate,Poor,Low Income,Poor
MNG,Mongolia,2003,643.17,7.0,8.25,6.768,63.6,37.4,7.21,2480374.0,105.649,82.268,3.829,76.3,6.1,9.159,66.573,53.946,10.526,114.0,1.081,66.211,East Asia,1595302145.58,3326.111,0.663,93.958,27.277,21.851,75.761,Moderate,Moderate,Poor,Low Income,Poor
MNG,Mongolia,2004,794.15,10.63,4.66,6.851,64.6,34.4,7.22,2508412.0,108.216,88.473,4.326,74.8,5.8,9.156,67.912,53.878,6.757,108.0,1.064,66.211,East Asia,1992055389.8,1857.749,0.675,98.344,27.623,20.566,76.817,Moderate,Moderate,Poor,Low Income,Poor
MNG,Mongolia,2005,994.9,7.25,7.43,7.015,65.3,31.5,7.13,2536407.0,96.107,92.103,3.829,86.2,5.3,9.15,69.226,53.887,6.667,99.0,1.061,66.211,East Asia,2523471324.3,2929.341,0.685,94.105,27.892,20.538,78.935,Moderate,Moderate,Poor,Low Income,Poor
MNG,Mongolia,2006,1329.89,8.56,7.19,7.193,65.9,28.9,7.1,2567168.0,98.071,92.305,3.829,77.0,4.5,9.128,70.516,53.928,6.579,90.0,1.055,66.211,East Asia,3414051051.52,2800.752,0.694,95.188,28.048,20.521,77.229,Moderate,Moderate,Poor,Lower Middle,Poor
MNG,Mongolia,2007,1627.69,10.25,8.8,7.2,66.6,26.6,6.9,2601850.0,96.472,96.999,4.69,78.1,4.7,9.122,71.78,54.032,6.579,81.0,1.005,9.0,East Asia,4235005226.5,3382.209,0.704,96.736,28.534,20.539,63.904,Developing,Moderate,Poor,Lower Middle,Poor
MNG,Mongolia,2008,2127.43,8.9,15.02,5.565,67.2,24.4,6.86,2643201.0,98.895,96.999,3.829,79.2,4.7,9.117,73.021,53.369,4.167,77.0,1.005,9.8,East Asia,5623225103.43,5682.504,0.713,97.947,28.946,19.514,64.992,Developing,Moderate,Poor,Lower Middle,Very Poor
MNG,Mongolia,2009,1703.33,-1.27,13.6,5.86,68.0,22.5,6.65,2691115.0,109.427,98.508,5.145,80.3,4.4,9.112,74.234,53.541,3.947,75.0,1.033,10.0,East Asia,4583856912.95,5053.667,0.724,103.968,29.249,19.507,67.125,Developing,Moderate,Poor,Lower Middle,Very Poor
MNG,Mongolia,2010,2625.22,6.37,23.53,6.549,68.5,20.8,6.6,2738622.0,121.84,91.178,4.645,78.5,4.5,9.108,75.422,53.202,3.947,71.0,1.024,10.2,East Asia,7189485246.84,8591.912,0.733,106.509,29.677,19.391,67.658,Developing,Moderate,Poor,Lower Middle,Very Poor
MNG,Mongolia,2011,3736.04,17.29,43.91,4.769,69.1,19.4,6.91,2786317.0,120.546,96.999,4.609,72.1,4.0,9.108,76.313,53.903,3.947,67.0,1.005,12.5,East Asia,10409791764.68,15759.154,0.743,108.773,29.807,19.618,67.421,Developing,Moderate,Poor,Lower Middle,Very Poor
MNG,Mongolia,2012,4328.89,12.32,34.76,3.905,69.5,18.2,7.0,2839705.0,115.839,96.999,5.195,83.7,3.0,9.107,77.046,53.787,14.865,63.0,1.005,16.4,East Asia,12292770577.45,12240.708,0.75,106.419,29.718,23.219,70.891,Moderate,Moderate,Poor,Lower Middle,Poor
MNG,Mongolia,2013,4340.14,11.65,16.37,4.231,70.1,17.3,6.96,2899011.0,107.682,96.999,4.941,81.2,3.0,9.106,77.78,53.647,14.865,59.0,1.005,17.7,East Asia,12582113601.54,5646.753,0.759,102.34,29.962,23.172,69.755,Developing,High,Poor,Lower Middle,Poor
MNG,Mongolia,2014,4126.24,7.89,2.76,4.798,70.6,16.5,7.06,2963113.0,99.847,96.999,4.715,86.0,3.3,9.105,78.515,53.531,14.865,56.0,1.005,19.942,East Asia,12226515385.12,931.453,0.767,98.423,30.307,23.134,70.72,Moderate,High,Poor,Lower Middle,Poor
MNG,Mongolia,2015,3838.92,2.38,0.81,4.861,70.8,15.7,7.3,3026864.0,97.814,96.999,4.224,88.0,3.5,9.105,79.252,53.429,14.474,52.0,1.005,22.5,East Asia,11619888746.88,267.604,0.772,97.406,30.619,22.969,71.79,Moderate,High,Poor,Lower Middle,Poor
MNG,Mongolia,2016,3619.9,1.49,-37.17,7.235,70.2,15.0,7.55,3088856.0,97.286,96.999,5.183,90.8,3.4,9.104,79.991,52.092,17.105,48.0,1.005,22.266,East Asia,11181349834.4,-12033.581,0.769,97.142,30.832,23.401,72.55,Moderate,High,Poor,Lower Middle,Poor
MNG,Mongolia,2017,3645.97,5.64,13.02,6.359,70.5,14.2,7.7,3148917.0,94.452,96.999,4.069,93.6,1.8,9.103,80.731,52.687,17.105,45.0,1.005,23.714,East Asia,11480856914.49,4134.755,0.775,95.726,30.545,23.599,73.443,Moderate,High,Poor,Lower Middle,Poor
MNG,Mongolia,2018,4107.64,7.74,14.81,5.377,70.8,13.5,7.86,3208189.0,95.086,91.295,3.829,98.1,2.1,9.103,81.478,51.717,17.105,45.0,1.005,47.13,East Asia,13178085463.96,4616.312,0.782,93.19,30.894,23.276,79.975,Moderate,High,Poor,Lower Middle,Poor
MNG,Mongolia,2019,4347.55,5.6,17.2,9.024,71.1,12.8,7.94,3267673.0,94.133,88.746,3.829,98.9,2.3,9.102,82.233,57.902,17.333,45.0,0.993,51.08,East Asia,14206371751.15,5263.685,0.789,91.44,31.212,25.409,80.913,Moderate,High,Poor,Lower Middle,Poor
MNG,Mongolia,2020,4001.25,-4.56,12.91,6.413,71.3,12.2,8.23,3327204.0,92.346,95.383,3.829,99.5,2.9,9.1,82.995,56.048,17.333,47.0,1.0,62.5,East Asia,13312975005.0,3880.135,0.795,93.864,31.665,24.794,84.715,Moderate,High,Poor,Lower Middle,Poor
MNG,Mongolia,2021,4517.62,1.64,14.22,7.871,71.6,11.8,10.57,3383741.0,92.024,98.328,3.829,100.0,3.0,9.099,83.762,53.158,17.105,63.0,0.998,81.607,East Asia,15286456016.42,4202.449,0.801,95.176,31.954,23.754,90.136,Developed,High,Poor,Lower Middle,Poor
MNG,Mongolia,2022,4993.51,5.03,14.61,5.954,71.9,11.6,8.75,3433748.0,93.347,93.551,3.829,100.0,4.5,9.098,84.534,54.629,17.105,41.0,1.005,82.172,East Asia,17146454975.48,4254.826,0.805,93.449,32.711,24.246,90.039,Developed,High,Poor,Lower Middle,Poor
