economy,Country,year,gdp_per_capita,gdp_growth,fdi_inflows,unemployment,life_expectancy,infant_mortality,hospital_beds,population,school_enrolment_primary,school_enrolment_secondary,education_expenditure,electricity_access,renewable_energy,forest_area,clean_water_access,female_labour,women_parliament,maternal_mortality,gender_parity,internet_users,sub_region,gdp_total,fdi_per_capita,health_index,education_index,environment_index,gender_index,development_index,development_category,life_expectancy_category,environment_category,gdp_category,gender_category
IRN,"Iran, Islamic Rep.",2019,3997.49,-2.36,0.43,10.74,76.9,12.1,1.85,87051648.0,105.452,90.055,3.24,100.0,1.0,6.621,97.274,16.812,5.882,18.0,1.002,72.451,West Asia,347988092363.51996,4.939596318727935,0.8516446280991736,97.7535,34.964999999999996,7.898666666666667,91.86962500000001,Highly Developed,High,Poor,Lower Middle,Very Poor
IRN,"Iran, Islamic Rep.",2020,3202.5,4.44,0.48,9.687,74.1,11.7,2.1,87723443.0,104.68,85.191,3.205,100.0,0.9,6.627,97.396,13.723,5.594,34.0,1.03,75.57,West Asia,280934326207.5,5.471741459121708,0.8264700854700855,94.9355,34.974333333333334,6.782333333333334,91.975375,Highly Developed,High,Poor,Lower Middle,Very Poor
IRN,"Iran, Islamic Rep.",2021,4605.15,4.13,0.35,9.282,73.8,11.4,2.1,88455488.0,98.475,90.055,3.511,100.0,0.9,6.635,97.515,13.086,5.594,51.0,1.002,78.596,West Asia,407350790563.19995,3.9567923699657843,0.8257192982456141,94.265,35.016666666666666,6.560666666666666,92.594,Highly Developed,High,Poor,Lower Middle,Very Poor
IRN,"Iran, Islamic Rep.",2022,4721.2,4.35,0.35,9.085,76.8,11.0,2.1,89524246.0,98.475,90.055,2.67,100.0,1.4,6.642,97.63,13.469,5.594,21.0,1.002,79.061,West Asia,422661870215.2,3.909555406922947,0.858909090909091,94.265,35.224,6.688333333333333,92.739,Highly Developed,High,Poor,Lower Middle,Very Poor
IRN,"Iran, Islamic Rep.",2023,5049.3,5.33,0.31,8.129,77.7,10.7,2.1,90608707.0,98.475,90.055,2.824,100.0,1.4,6.649,97.743,14.128,5.594,16.0,1.002,79.631,West Asia,457510544255.10004,3.421304753857706,0.8704579439252337,94.265,35.264,6.908,92.90975,Highly Developed,High,Poor,Upper Middle,Very Poor
IRQ,Iraq,2000,1980.19,16.8,-0.0,8.038,64.9,38.4,2.1,24424056.0,89.926,36.87,3.511,96.8,0.4,1.87,80.847,9.765,7.6,146.0,0.771,41.24,West Asia,48364271450.64,-0.0,0.6750416666666667,63.397999999999996,27.705666666666662,6.045333333333335,70.57124999999999,Developed,Moderate,Poor,Lower Middle,Very Poor
IRQ,Iraq,2001,1435.7,1.77,-0.02,8.249,65.3,37.7,2.1,25197840.0,98.475,36.745,3.511,96.9,0.3,1.872,81.736,10.089,7.6,137.0,1.002,0.1,West Asia,36176538888.0,-0.7937188266930816,0.6795251989389921,67.61,27.969333333333335,6.230333333333333,61.5865,Moderate,Moderate,Poor,Lower Middle,Very Poor
IRQ,Iraq,2002,1266.16,-8.2,-0.0,8.619,65.7,37.0,2.1,26006559.0,98.475,90.055,3.511,97.1,0.3,1.873,82.626,10.423,7.6,128.0,1.002,0.5,West Asia,32928464743.440002,-0.0,0.684027027027027,94.265,28.266333333333336,6.341666666666666,68.62275,Moderate,Moderate,Poor,Lower Middle,Very Poor
IRQ,Iraq,2003,817.89,-36.66,4.56,8.959,64.8,36.4,2.1,26802659.0,96.483,40.411,3.511,97.2,0.3,1.875,83.515,10.77,9.107,125.0,0.812,0.6,West Asia,21921626769.51,170.13237380664359,0.6754725274725275,68.447,28.563333333333333,6.896333333333334,62.4405,Moderate,Moderate,Poor,Low Income,Very Poor
IRQ,Iraq,2004,1328.37,53.39,0.82,8.715,64.6,35.7,1.34,27577878.0,95.636,45.147,3.511,97.3,0.4,1.877,84.404,11.131,9.107,122.0,0.791,0.9,West Asia,36633625798.86,29.733977356778503,0.6740112044817926,70.3915,28.893666666666665,7.009666666666667,63.248875,Moderate,Moderate,Poor,Lower Middle,Very Poor
IRQ,Iraq,2005,1762.39,1.68,1.03,8.57,64.9,35.0,1.3,28407448.0,98.475,90.055,3.511,97.4,2.4,1.878,85.293,11.504,9.107,118.0,1.002,0.9,West Asia,50065002280.72,36.25809682024235,0.6775714285714286,94.265,29.857000000000003,7.204333333333332,69.4645,Moderate,Moderate,Poor,Lower Middle,Very Poor
IRQ,Iraq,2006,2276.55,5.64,0.59,8.411,64.0,34.3,1.32,28616515.0,98.475,90.055,3.511,97.6,2.6,1.88,86.182,11.89,25.455,120.0,1.002,0.952,West Asia,65146927223.25001,20.61746512459676,0.6691545189504373,94.265,30.22066666666667,12.782333333333334,69.74974999999999,Moderate,Moderate,Poor,Lower Middle,Very Poor
IRQ,Iraq,2007,3128.99,1.89,1.09,8.646,64.4,33.5,2.1,28391607.0,104.57,50.574,3.511,98.1,2.0,1.881,87.07,12.29,25.455,117.0,0.814,0.93,West Asia,88837054386.93,38.39162749752066,0.6738507462686567,77.572,30.316999999999997,12.853,65.918,Moderate,Moderate,Poor,Lower Middle,Very Poor
IRQ,Iraq,2008,4542.97,8.23,1.41,8.466,66.5,32.7,2.1,28971036.0,98.475,90.055,3.511,97.9,1.1,1.883,87.958,12.215,25.455,109.0,1.002,1.0,West Asia,131614547416.92001,48.66929853664881,0.6955810397553517,94.265,30.313666666666666,12.890666666666668,70.28075,Developed,Moderate,Poor,Lower Middle,Very Poor
IRQ,Iraq,2009,3714.71,3.38,1.43,8.415,67.8,31.8,1.11,30058206.0,98.475,90.055,3.511,98.1,1.2,1.898,88.845,12.132,25.455,107.0,1.002,1.06,West Asia,111657518410.26,47.57436288779177,0.7094465408805031,94.265,30.647666666666666,12.863,70.5675,Developed,Moderate,Poor,Lower Middle,Very Poor
IRQ,Iraq,2010,4461.75,6.4,1.01,8.267,68.1,30.9,1.1,31045366.0,98.475,90.055,3.511,98.4,1.7,1.9,89.748,12.048,25.231,107.0,1.002,2.5,West Asia,138516661750.5,32.53303568719402,0.7133624595469255,94.265,31.116,12.760333333333335,71.22825,Developed,Moderate,Poor,Lower Middle,Very Poor
IRQ,Iraq,2011,5775.54,7.55,1.12,8.193,68.4,30.1,2.1,32161424.0,98.475,90.055,3.511,98.0,1.1,1.9,90.656,11.965,25.231,105.0,1.002,5.0,West Asia,185749590768.96,34.824328674003986,0.7172225913621263,94.265,31.218666666666667,12.732666666666667,71.98025,Developed,Moderate,Poor,Upper Middle,Very Poor
IRQ,Iraq,2012,6477.6,13.94,1.56,7.965,68.8,29.2,1.3,33654842.0,98.475,90.055,3.511,99.3,1.3,1.9,91.56,11.883,25.231,100.0,1.002,7.1,West Asia,218002604539.2,46.35291409182667,0.7222465753424657,94.265,31.58666666666667,12.705333333333336,73.05625,Developed,Moderate,Poor,Upper Middle,Very Poor
IRQ,Iraq,2013,6650.35,7.63,-1.0,9.222,69.0,28.4,1.28,35281989.0,98.475,90.055,3.511,99.0,1.5,1.9,92.46,12.777,25.231,96.0,1.002,9.2,West Asia,234637575546.15002,-28.343073288753647,0.7252112676056337,94.265,31.953333333333333,13.003333333333336,73.73124999999999,Developed,Moderate,Poor,Upper Middle,Very Poor
IRQ,Iraq,2014,6249.39,2.26,-4.46,10.59,69.7,27.5,1.1,36550059.0,98.475,90.055,3.511,99.2,1.0,1.9,93.356,13.722,25.305,90.0,1.002,11.645,West Asia,228415573214.01,-122.02442682787462,0.7333636363636364,94.265,32.08533333333333,13.343000000000002,74.6165,Developed,Moderate,Poor,Upper Middle,Very Poor
IRQ,Iraq,2015,4440.14,2.61,-4.54,10.865,70.0,26.7,2.1,37560535.0,98.475,90.055,3.511,99.4,0.8,1.9,94.248,14.178,26.524,86.0,1.002,15.2,West Asia,166774033874.90002,-120.87154775617546,0.7374531835205992,94.265,32.316,13.901333333333334,75.77825,Developed,Moderate,Poor,Lower Middle,Very Poor
IRQ,Iraq,2016,4334.42,13.79,-3.75,10.82,68.7,25.9,2.1,38469627.0,98.475,90.055,3.511,99.7,0.9,1.9,95.136,14.65,26.524,87.0,1.002,19.9,West Asia,166743520661.34,-97.47949986621913,0.7256100386100387,94.265,32.64533333333333,14.058666666666667,77.25025000000001,Developed,Moderate,Poor,Lower Middle,Very Poor
IRQ,Iraq,2017,4759.28,-1.82,-2.69,13.02,69.8,25.1,1.06,39337353.0,98.475,90.055,3.511,99.9,0.5,1.9,96.021,11.334,25.305,81.0,1.002,49.36,West Asia,187217477385.84,-68.38284212971828,0.7378406374501991,94.265,32.807,12.546999999999999,84.8865,Developed,Moderate,Poor,Lower Middle,Very Poor
IRQ,Iraq,2018,5646.69,2.63,-2.15,13.458,71.1,24.4,1.06,40265624.0,98.475,90.055,3.511,99.9,0.5,1.9,96.902,11.446,25.228,76.0,1.002,33.9,West Asia,227367496384.56,-53.395422358287554,0.7519836065573771,94.265,33.10066666666667,12.558666666666667,81.24175000000001,Developed,High,Poor,Upper Middle,Very Poor
IRQ,Iraq,2019,5671.86,5.51,-1.32,14.096,71.2,23.6,2.1,41192171.0,98.475,90.055,3.511,100.0,0.9,1.9,97.779,11.582,25.228,74.0,1.002,44.326,West Asia,233636227008.06,-32.04492426485606,0.7543728813559323,94.265,33.52633333333333,12.604000000000001,84.0925,Developed,High,Poor,Upper Middle,Very Poor
IRQ,Iraq,2020,4295.19,-12.04,-1.58,15.766,69.7,22.9,2.1,42116605.0,98.475,90.055,3.511,100.0,1.1,1.9,98.36,10.885,26.444,63.0,1.002,53.678,West Asia,180898820629.94998,-37.51489465971913,0.7406681222707424,94.265,33.78666666666667,12.777000000000001,86.57575,Developed,Moderate,Poor,Lower Middle,Very Poor
IRQ,Iraq,2021,4868.49,1.5,-1.26,16.173,70.7,22.2,2.1,43071211.0,98.475,90.055,3.511,100.0,1.1,1.9,98.371,10.902,28.875,77.0,1.002,65.002,West Asia,209691760041.38998,-29.253879116609934,0.7520450450450451,94.265,33.79033333333333,13.593000000000002,89.4095,Developed,High,Poor,Lower Middle,Very Poor
IRQ,Iraq,2022,6520.73,7.96,-0.73,15.41,72.0,21.5,2.1,44070551.0,98.475,90.055,3.511,100.0,1.4,1.9,98.383,11.183,28.875,59.0,1.002,78.716,West Asia,287372164022.23,-16.564349286216096,0.7665116279069767,94.265,33.89433333333333,13.686666666666667,92.841,Highly Developed,High,Poor,Upper Middle,Very Poor
IRQ,Iraq,2023,5965.32,0.52,-1.99,15.239,72.3,20.8,2.1,45074049.0,98.475,90.055,3.511,100.0,1.4,1.9,98.395,10.913,29.052,66.0,1.002,81.729,West Asia,268881125980.68,-44.149572628809096,0.771076923076923,94.265,33.89833333333333,13.655666666666669,93.59724999999999,Highly Developed,High,Poor,Upper Middle,Very Poor
ISR,Israel,2000,21706.52,8.58,5.9,11.102,79.0,5.6,3.9,6289000.0,98.22,98.049,5.944,100.0,6.0,7.07,100.0,53.469,12.5,9.0,0.995,20.874,West Asia,136512304280.0,938.1459691524884,0.9685714285714286,98.1345,37.69,22.32133333333333,79.752125,Developed,High,Poor,High Income,Poor
ISR,Israel,2001,20966.31,0.28,1.31,11.812,79.4,5.4,3.91,6439000.0,97.641,97.803,6.194,100.0,6.3,7.075,100.0,53.73,13.333,7.0,0.996,17.379,West Asia,135002070090.00002,203.44774033234975,0.9791851851851852,97.72200000000001,37.791666666666664,22.686333333333334,78.77525,Developed,High,Poor,High Income,Poor
ISR,Israel,2002,19076.46,-0.13,1.26,12.888,79.5,5.1,3.87,6570000.0,97.062,99.269,6.263,100.0,6.5,7.079,100.0,53.29,14.167,7.0,0.992,17.765,West Asia,125332342200.0,191.78082191780823,0.9910784313725491,98.16550000000001,37.85966666666667,22.816333333333333,78.982625,Developed,High,Poor,High Income,Poor
ISR,Israel,2003,19643.47,1.45,2.53,13.505,79.6,4.9,3.97,6689700.0,96.582,98.256,6.139,100.0,6.5,7.084,100.0,54.174,15.0,5.0,0.988,19.593,West Asia,131408921259.00002,378.19334200337835,1.000081632653061,97.419,37.861333333333334,23.387333333333334,79.253,Developed,High,Poor,High Income,Poor
ISR,Israel,2004,20568.07,4.65,2.1,13.029,80.1,4.7,3.91,6809000.0,96.452,97.192,5.757,100.0,6.7,7.089,100.0,54.666,15.0,5.0,0.999,22.77,West Asia,140047988630.0,308.41533264796595,1.0137659574468085,96.822,37.92966666666667,23.554999999999996,79.898,Developed,Very High,Poor,High Income,Poor
ISR,Israel,2005,21286.84,4.39,3.27,11.342,80.2,4.5,3.85,6930100.0,95.505,96.975,5.581,100.0,7.0,7.093,100.0,55.28,15.0,4.0,1.0,25.194,West Asia,147519929884.0,471.854662991876,1.0242222222222224,96.24,38.031,23.76,80.35849999999999,Developed,Very High,Poor,High Income,Poor
ISR,Israel,2006,22527.26,5.6,9.06,10.707,80.6,4.3,3.51,7053700.0,95.383,96.705,5.59,100.0,6.9,7.098,100.0,55.654,14.167,4.0,1.003,27.881,West Asia,158900533862.0,1284.4322837659668,1.0385581395348837,96.044,37.99933333333333,23.608,80.98125,Developed,Very High,Poor,High Income,Poor
ISR,Israel,2007,25721.26,6.32,4.76,9.379,80.5,4.1,3.46,7180100.0,95.841,96.23,5.349,100.0,6.7,7.103,100.0,56.162,14.167,4.0,1.007,48.128,West Asia,184681218926.0,662.9434130443866,1.0489024390243904,96.0355,37.934333333333335,23.778666666666666,86.040875,Developed,Very High,Poor,High Income,Poor
ISR,Israel,2008,30269.22,3.22,4.64,7.704,81.0,3.9,3.4,7308800.0,95.403,95.043,5.424,100.0,8.9,7.107,100.0,56.196,14.167,4.0,1.012,59.39,West Asia,221231675136.0,634.8511383537654,1.0664102564102564,95.22300000000001,38.669000000000004,23.791666666666668,88.65325,Developed,Very High,Poor,High Income,Poor
ISR,Israel,2009,28508.49,1.24,2.16,9.534,81.4,3.8,3.32,7485600.0,97.341,95.804,5.366,100.0,8.5,7.112,100.0,57.132,18.333,4.0,1.013,63.12,West Asia,213403152744.0,288.55402372555307,1.077157894736842,96.57249999999999,38.53733333333333,25.49266666666667,89.923125,Developed,Very High,Poor,High Income,Poor
ISR,Israel,2010,31439.09,5.53,2.91,8.48,81.6,3.7,3.28,7623600.0,97.659,96.511,5.421,100.0,8.6,7.116,100.0,57.466,19.167,3.0,1.014,67.5,West Asia,239679046524.0,381.7094286164017,1.0862702702702702,97.08500000000001,38.571999999999996,25.882333333333335,91.14625000000001,Highly Developed,Very High,Poor,High Income,Poor
ISR,Israel,2011,34522.52,5.52,3.23,7.139,81.7,3.5,3.27,7765800.0,97.635,96.308,5.443,100.0,9.1,7.218,100.0,57.126,20.0,3.0,1.012,68.874,West Asia,268094985815.99997,415.92624069638674,1.1027142857142858,96.9715,38.772666666666666,26.046000000000003,91.461375,Highly Developed,Very High,Poor,High Income,Poor
ISR,Israel,2012,33321.43,2.45,3.42,6.762,81.7,3.4,3.22,7910500.0,98.522,96.294,5.575,100.0,2.9,7.32,100.0,59.333,20.0,3.0,1.012,70.8,West Asia,263589172015.0,432.33676758738386,1.1111176470588235,97.408,36.74,26.781666666666666,92.052,Highly Developed,Very High,Poor,High Income,Poor
ISR,Israel,2013,37034.32,4.09,3.97,6.137,82.1,3.3,3.22,8059500.0,97.69,96.498,5.786,100.0,3.3,7.421,100.0,59.183,22.5,3.0,1.011,70.25,West Asia,298478102040.0,492.58638873379243,1.124030303030303,97.094,36.907000000000004,27.564666666666664,91.836,Highly Developed,Very High,Poor,High Income,Poor
ISR,Israel,2014,38343.3,3.78,1.92,5.789,82.2,3.2,3.2,8215700.0,97.288,96.329,5.709,100.0,3.7,7.523,100.0,60.146,22.5,3.0,1.009,75.018,West Asia,315017049810.0,233.6988935818007,1.1345,96.8085,37.074333333333335,27.885,92.956625,Highly Developed,Very High,Poor,High Income,Poor
ISR,Israel,2015,36213.1,2.24,3.74,5.176,82.1,3.1,3.15,8380100.0,97.759,96.339,5.811,100.0,3.7,7.625,100.0,60.114,26.667,3.0,1.008,77.352,West Asia,303469399310.0,446.29539026980586,1.1435806451612902,97.049,37.108333333333334,29.263,93.60024999999999,Highly Developed,Very High,Poor,High Income,Poor
ISR,Israel,2016,37671.54,4.46,3.72,4.723,82.4,3.1,3.11,8546000.0,97.134,96.793,5.82,100.0,4.0,6.47,100.0,60.412,26.667,3.0,1.013,79.653,West Asia,321940980840.0,435.291364380997,1.1465806451612903,96.96350000000001,36.82333333333333,29.364000000000004,94.15412500000001,Highly Developed,Very High,Poor,High Income,Poor
ISR,Israel,2017,41138.47,4.35,4.71,4.14,82.6,3.0,3.14,8713300.0,96.932,96.293,6.025,100.0,3.9,6.47,100.0,60.283,27.5,3.0,1.013,81.581,West Asia,358451830651.0,540.5529477924553,1.1593333333333333,96.61250000000001,36.79,29.59866666666667,94.54837500000001,Highly Developed,Very High,Poor,Very High Income,Poor
ISR,Israel,2018,42362.67,4.0,5.72,3.917,82.8,2.9,3.1,8882800.0,96.493,96.656,6.088,100.0,3.8,6.47,100.0,60.857,27.5,3.0,1.013,83.733,West Asia,376299125076.0,643.9410996532625,1.1728275862068966,96.5745,36.75666666666667,29.790000000000003,95.076875,Highly Developed,Very High,Poor,Very High Income,Poor
ISR,Israel,2019,44250.63,3.71,4.33,3.731,82.8,2.9,3.1,9054000.0,96.271,96.295,6.084,100.0,4.5,6.47,100.0,60.618,23.333,3.0,1.014,86.788,West Asia,400645204020.0,478.24166114424565,1.1728275862068966,96.283,36.99,28.321666666666662,95.76775,Highly Developed,Very High,Poor,Very High Income,Poor
ISR,Israel,2020,44575.57,-2.02,5.1,4.169,82.6,2.8,3.06,9215100.0,96.375,96.142,6.503,100.0,5.6,6.47,100.0,59.403,27.5,3.0,1.013,90.127,West Asia,410768335107.0,553.4394634892731,1.183142857142857,96.2585,37.35666666666666,29.305333333333333,96.596375,Highly Developed,Very High,Poor,Very High Income,Poor
ISR,Israel,2021,52270.9,9.39,3.87,4.812,82.5,2.8,3.05,9371400.0,96.249,96.927,6.169,100.0,6.2,6.47,100.0,59.696,28.333,3.0,1.002,90.297,West Asia,489851512260.0,412.9585760932198,1.1821428571428572,96.588,37.556666666666665,29.676999999999996,96.72125,Highly Developed,Very High,Poor,Very High Income,Poor
ISR,Israel,2022,54949.62,6.26,4.36,3.695,82.7,2.7,3.13,9557500.0,96.313,96.585,5.935,100.0,1.4,6.47,100.0,61.109,23.333,3.0,1.002,91.851,West Asia,525180993150.0,456.1862411718546,1.1973703703703704,96.449,35.95666666666667,28.481333333333335,97.075,Highly Developed,Very High,Poor,Very High Income,Poor
ISR,Israel,2023,52003.72,1.83,3.16,3.371,83.2,2.7,3.14,9849000.0,96.485,96.466,3.511,100.0,1.4,6.47,100.0,61.338,24.167,2.0,1.002,87.038,West Asia,512184638280.0,320.84475581277286,1.2023703703703705,96.4755,35.95666666666667,28.835666666666665,95.878375,Highly Developed,Very High,Poor,Very High Income,Poor
JOR,Jordan,2000,1570.61,4.25,10.79,13.7,71.9,22.9,2.1,5386945.0,98.475,90.055,3.511,99.0,2.1,1.105,98.375,11.845,0.0,61.0,1.027,2.623,West Asia,8460789686.45,2002.9905632970078,0.7626681222707424,94.265,33.86,4.290666666666667,73.56575,Developed,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2001,1632.29,5.27,3.05,14.7,72.1,22.2,2.1,5498894.0,98.475,90.055,3.511,99.0,2.1,1.105,98.405,11.289,1.25,60.0,1.002,4.706,West Asia,8975789687.26,554.6569910240132,0.766045045045045,94.265,33.87,4.5136666666666665,74.094,Developed,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2002,1706.27,5.78,2.49,15.3,72.4,21.6,2.1,5616066.0,93.908,83.637,3.511,99.5,2.1,1.105,98.434,11.892,1.25,58.0,1.022,6.026,West Asia,9582524933.82,443.37085782111535,0.7702962962962964,88.77250000000001,33.879666666666665,4.721333333333333,73.183125,Developed,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2003,1775.68,4.16,5.36,14.5,72.6,20.9,1.7,5741828.0,95.489,83.764,3.511,99.0,2.0,1.105,98.464,10.852,5.455,56.0,1.022,8.466,West Asia,10195649143.04,933.5006203599272,0.7738468899521531,89.6265,33.85633333333333,5.7763333333333335,73.889125,Developed,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2004,1940.09,8.57,8.21,14.626,72.8,20.3,1.67,5882061.0,96.625,83.661,3.511,99.2,1.8,1.105,98.493,11.116,5.455,54.0,1.018,11.659,West Asia,11411727725.49,1395.769272028971,0.7772610837438423,90.143,33.79933333333333,5.8629999999999995,74.87375,Developed,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2005,2087.87,8.15,15.76,14.8,73.0,19.7,1.68,6029587.0,96.522,84.394,3.511,99.0,1.7,1.105,98.549,11.382,5.455,53.0,1.019,12.933,West Asia,12588993809.689999,2613.7776932317256,0.780761421319797,90.458,33.78466666666667,5.951999999999999,75.235,Developed,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2006,2342.63,8.09,23.54,14.0,73.2,19.1,1.71,6427371.0,95.709,86.775,3.511,100.0,2.3,1.105,98.612,11.579,5.455,49.0,1.029,13.867,West Asia,15056952125.730001,3662.4616814557617,0.7843560209424083,91.242,34.00566666666666,6.021,75.93025,Developed,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2007,2506.21,8.18,15.32,13.1,73.4,18.5,1.62,6827227.0,93.891,87.715,3.511,98.8,2.3,1.105,98.671,14.367,6.364,50.0,1.026,20.0,West Asia,17110464579.67,2243.9564408800234,0.7880540540540542,90.803,34.025333333333336,7.2523333333333335,77.0685,Developed,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2008,3241.65,7.22,12.48,12.7,73.6,18.0,1.6,6989866.0,91.744,88.447,3.511,100.0,2.7,1.105,98.727,13.939,6.364,50.0,1.017,23.0,West Asia,22658699118.9,1785.441952678349,0.7915555555555556,90.0955,34.17733333333334,7.1066666666666665,77.955625,Developed,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2009,3435.83,5.02,9.83,12.9,73.7,17.5,1.59,7141753.0,98.475,90.055,3.511,99.4,2.8,1.098,98.78,14.589,6.364,49.0,1.002,26.0,West Asia,24537849209.989998,1376.4127658853506,0.7941428571428572,94.265,34.226,7.3183333333333325,79.61125,Developed,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2010,3718.47,2.31,6.22,12.5,73.8,17.0,1.61,7297043.0,89.691,87.364,3.169,100.0,3.0,1.098,98.829,14.464,10.833,48.0,1.007,27.2,West Asia,27133835484.21,852.4000749344632,0.7968235294117647,88.5275,34.309,8.768,78.639125,Developed,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2011,3946.86,2.74,5.03,12.9,73.9,16.6,1.6,7480424.0,90.373,87.593,3.599,99.6,3.0,1.098,98.876,14.424,10.833,47.0,1.005,34.9,West Asia,29524186268.64,672.4217771612946,0.7992409638554218,88.983,34.324666666666666,8.754,80.58975000000001,Developed,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2012,4169.5,2.43,4.89,12.2,74.1,16.2,1.6,7587127.0,90.931,87.232,3.637,99.5,2.9,1.098,98.92,13.864,10.833,47.0,0.996,37.0,West Asia,31634526026.5,644.5127384845409,0.8027283950617284,89.0815,34.306000000000004,8.564333333333334,81.125375,Developed,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2013,4311.22,2.61,5.65,12.6,74.3,15.8,1.51,7991809.0,93.716,87.303,3.784,99.7,3.1,1.098,98.962,12.946,12.162,44.0,0.998,41.4,West Asia,34454446796.98,706.9738528535904,0.8062911392405063,90.5095,34.38666666666666,8.702,82.642875,Developed,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2014,4191.18,3.38,5.91,11.9,74.6,15.4,1.41,8791710.0,97.611,88.87,3.767,99.8,3.1,1.098,99.002,12.283,12.0,43.0,1.009,46.2,West Asia,36847639117.8,672.2241748192331,0.810935064935065,93.2405,34.4,8.430666666666667,84.560625,Developed,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2015,4042.76,2.5,4.15,13.075,75.1,15.0,1.38,9544729.0,98.475,90.055,3.713,99.9,3.2,1.098,99.029,13.599,12.0,41.0,1.002,54.22,West Asia,38587048612.04,434.79495331926137,0.8176666666666665,94.265,34.44233333333333,8.866999999999999,86.8535,Developed,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2016,3986.72,1.99,3.89,15.275,75.6,14.7,1.37,10006367.0,98.427,90.055,3.453,100.0,4.7,1.098,99.056,15.051,15.385,40.0,1.002,56.15,West Asia,39892583446.24,388.7524812951594,0.8240272108843536,94.24100000000001,34.95133333333333,10.479333333333333,87.36175,Developed,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2017,4065.62,2.47,4.88,18.12,76.1,14.3,1.45,10234226.0,98.559,88.876,3.213,100.0,5.3,1.098,99.083,16.612,15.385,38.0,1.001,64.5,West Asia,41608473910.119995,476.8313695632674,0.8309300699300698,93.7175,35.160333333333334,10.999333333333333,89.32512499999999,Developed,High,Poor,Lower Middle,Very Poor
