economy,Country,year,gdp_per_capita,gdp_growth,fdi_inflows,unemployment,poverty_headcount,gini_index,life_expectancy,infant_mortality,hospital_beds,population,literacy_rate,school_enrolment_primary,school_enrolment_secondary,education_expenditure,electricity_access,renewable_energy,forest_area,clean_water_access,female_labour,female_literacy,women_parliament,maternal_mortality,gender_parity,internet_users,sub_region
SGP,Singapore,YR2018,66881.6067035265,3.4519759658687,22.1183772606386,3.613,,,83.2975609756098,2.1,2.58,5638676.0,97.3399963378906,100.261866636903,105.745250914262,2.85660004615784,100.0,0.8,22.3109243697479,100.0,60.889,95.9199981689453,23.0,8.0,0.995630025863647,88.1656,Southeast Asia
SGP,Singapore,YR2019,65952.0378959293,1.30804118153127,28.3315504321637,3.1,,,83.5951219512195,2.0,2.69,5703569.0,97.4800033569336,100.692578354355,104.621987875083,2.72951006889343,100.0,0.9,21.9972067039106,100.0,61.822,96.129997253418,23.0,7.0,0.9966099858284,88.9493,Southeast Asia
SGP,Singapore,YR2020,61410.0792630788,-3.81470885510713,22.841082837391,4.1,,,83.5439024390244,1.9,2.77,5685807.0,97.129997253418,100.53590938338,103.115839213946,2.6869900226593,100.0,0.9,21.6852367688022,100.0,61.72,95.8300018310547,29.4736842105263,13.0,0.996010005474091,92.0043,Southeast Asia
SGP,Singapore,YR2021,80056.1288247844,9.7568044629903,33.3045808694369,4.64,,,83.0926829268293,1.9,2.84,5453566.0,97.6500015258789,99.8746450408043,102.951274385922,2.82470989227295,100.0,1.1,21.4345403899721,100.0,64.409,96.4199981689453,29.8076923076923,20.0,,96.9247,Southeast Asia
SGP,Singapore,YR2022,90299.0694637269,4.10800021897151,29.414237864711,3.591,,,82.8951219512195,1.8,2.83,5637022.0,,99.5780376637324,103.009804103267,2.48891997337341,100.0,,21.1838440111421,100.0,62.921,,29.126213592233,34.0,,95.9539,Southeast Asia
SGP,Singapore,YR2023,85412.230345235,1.82140694115385,26.2141035698283,3.444,,,82.8951219512195,1.7,2.81,5917648.0,,100.245139192048,103.082801906213,2.14826011657715,100.0,,20.933147632312,100.0,63.299,,29.126213592233,6.0,,94.2852,Southeast Asia
SYR,Syrian Arab Republic,YR2000,1138.1884854278,0.675642589410501,1.42577626259779,9.587,,,70.856,20.8,1.4,16637888.0,,102.303161621094,43.7118301391602,,93.4,2.0,2.35107193383393,91.6158541063871,20.887,,10.4,31.0,0.923020005226135,0.181699,West Asia
SYR,Syrian Arab Republic,YR2001,1186.82913474027,1.04728710191981,0.543558163793316,11.63,,,71.296,20.1,1.4,17051338.0,,103.400413513184,44.8389511108398,4.54640007019043,93.1,2.1,2.38371966481663,91.7586218999109,20.241,,10.4,29.0,0.925450026988983,0.353759,West Asia
SYR,Syrian Arab Republic,YR2002,1183.2473451033,3.95483192702744,0.556379172450294,10.94,,,71.742,19.5,1.38,17468332.0,82.8899993896484,104.690322875977,46.175178527832,5.26984977722168,86.6,1.6,2.41636739579933,91.8997721443818,19.616,74.2399978637695,10.4,26.0,0.931280016899109,2.0931,West Asia
SYR,Syrian Arab Republic,YR2003,1220.179077256,7.20443505274413,0.732998623113997,10.28,0.5,37.5,72.188,18.9,1.49,17889296.0,,113.06861114502,60.3702812194824,6.48084020614624,92.6,1.9,2.45154964867368,92.0391528942306,19.01,,12.0,24.0,0.946950018405914,3.39797,West Asia
SYR,Syrian Arab Republic,YR2004,1368.1148230028,6.90295943489203,1.09618743838262,9.513,,,72.494,18.5,1.49,18336875.0,80.8399963378906,114.180770874023,63.2146301269531,5.37147998809815,92.3,2.6,2.48450182491693,92.1769036904115,17.747,73.629997253418,12.0,22.0,0.955060005187988,4.32159,West Asia
SYR,Syrian Arab Republic,YR2005,1533.90166536568,6.21507783539282,1.73256383601582,8.81,,,72.797,18.1,1.28,18814091.0,,116.219108581543,66.2456588745117,,92.0,2.1,2.51718690417824,92.3127500006423,16.538,,12.0,21.0,0.964129984378815,5.64811,West Asia
SYR,Syrian Arab Republic,YR2006,1718.78347217338,5.04619555585526,1.95248910452015,8.17,0.0,40.1,73.04,17.9,1.47,19637022.0,,116.517631530762,67.4928436279297,5.27965021133423,99.5,1.8,2.5490388280782,92.4468435279916,15.388,,12.0,20.0,0.972220003604889,7.83255,West Asia
SYR,Syrian Arab Republic,YR2007,1937.61138578027,5.67459177685805,3.06919397837023,8.42,,,73.256,17.7,1.47,20884125.0,,115.950576782227,68.0717620849609,4.86470985412598,91.5,1.5,2.5815726421259,92.5793268908565,14.214,,12.0,19.0,0.982680022716522,11.5,West Asia
SYR,Syrian Arab Republic,YR2008,2429.12477087189,4.47667273608019,2.7885874585822,10.94,,,73.368,17.6,1.54,21636564.0,,115.694946289062,68.490966796875,4.59525012969971,91.3,1.2,2.61424526247005,92.7100619487553,13.703,,12.4,20.0,0.986959993839264,14.0,West Asia
SYR,Syrian Arab Republic,YR2009,2462.20193643202,5.91204279337705,4.74859703108017,8.14,0.0,40.4,73.496,17.6,1.51,21976969.0,,115.827239990234,69.7070083618164,5.13013982772827,91.1,0.9,2.6469178828142,92.8389950924631,13.21,,12.4,19.0,0.988699972629547,17.3,West Asia
SYR,Syrian Arab Republic,YR2010,2730.61477118949,5.19190584075331,2.3931861526359,8.61,,,73.542,17.6,1.54,22482421.0,,116.733467102051,70.8321380615234,,92.7,1.4,2.67973642650983,92.9663113079077,12.979,,12.4,19.0,0.985610008239746,20.7,West Asia
SYR,Syrian Arab Republic,YR2011,2952.14349372257,2.8500028435797,1.19065657189387,8.626,,,72.259,18.8,1.55,22878098.0,,119.229217529297,72.3000030517578,,91.5,1.6,2.71241082611774,93.0142407575588,14.934,,12.4,21.0,0.98429000377655,22.5,West Asia
SYR,Syrian Arab Republic,YR2012,1897.66115018696,-26.3390170772532,,13.8,,,66.206,23.7,1.53,22759763.0,,120.19310760498,73.1369705200195,,90.7,2.0,2.74508522572564,93.0666090748755,13.499,,12.0,22.0,0.983579993247986,24.3001,West Asia
SYR,Syrian Arab Republic,YR2013,985.892669227054,-26.3000876615061,,14.5,,,65.146,25.0,1.52,21666917.0,,72.3519897460938,47.5814208984375,,90.4,3.1,2.77775962533355,93.1236567198274,13.03,,12.0,25.0,0.982309997081757,26.2,West Asia
SYR,Syrian Arab Republic,YR2014,1060.59105886854,-10.310339909053,,14.782,,,65.492,24.7,1.5,20273659.0,,,,,90.2,2.7,2.81043402494146,93.1852908581408,12.812,,12.0,25.0,,28.09,West Asia
SYR,Syrian Arab Republic,YR2015,847.731631942565,-4.179791613232,,14.244,,,63.265,25.6,1.47,19424618.0,,,,,90.0,0.6,2.84310842454937,93.3313690922038,12.729,,12.4,24.0,,29.9798,West Asia
SYR,Syrian Arab Republic,YR2016,656.3490586313,-6.4055907393619,,13.798,,,65.19,23.9,1.46,19193834.0,,,,,89.8,1.3,2.84310842454937,93.4743194436067,12.802,,13.2,23.0,,31.8696,West Asia
SYR,Syrian Arab Republic,YR2017,851.502005254153,-0.723281777470547,,13.603,,,65.651,24.5,1.4,19224668.0,,,,,89.6,1.1,2.84310842454937,93.6141078832072,12.939,,13.2,23.0,,32.7,West Asia
SYR,Syrian Arab Republic,YR2018,1098.0668642357,1.39317607830837,,13.505,,,67.371,24.5,1.26,19577845.0,,,,,86.0,0.9,2.84310842454937,93.7507061762982,13.137,,13.2,21.0,,33.77,West Asia
SYR,Syrian Arab Republic,YR2019,1109.53926036049,1.22070522070523,,13.369,,,70.97,21.5,1.26,20353534.0,,,,,89.2,1.0,2.84310842454937,93.8841397011328,13.39,,13.2,24.0,,34.65,West Asia
SYR,Syrian Arab Republic,YR2020,572.355289831901,-0.697154504235129,,15.179,,,71.944,20.4,1.39,21049429.0,,70.3771514892578,39.0727806091309,,89.0,1.1,2.84310842454937,94.0143506731298,12.668,,11.2,23.0,,,West Asia
SYR,Syrian Arab Republic,YR2021,663.614245706815,1.85421590064124,,14.887,,,72.418,19.7,1.43,21628839.0,94.4199981689453,68.5588684082031,39.4595794677734,,88.8,1.1,2.84310842454937,94.0536912960994,12.824,91.8199996948242,11.2,30.0,,,West Asia
SYR,Syrian Arab Republic,YR2022,1051.67149587463,0.732781301861365,,13.245,16.5,26.6,72.79,19.5,,22462173.0,,72.1296768188477,39.6268081665039,,89.0,,2.84267276588793,94.077936305752,13.02,,11.2,21.0,,,West Asia
SYR,Syrian Arab Republic,YR2023,,,,13.27,,,72.12,19.0,,23594623.0,,76.7710494995117,39.4672088623047,,88.4,,2.84310842454937,94.1020342428863,12.879,,10.8,20.0,,,West Asia
THA,Thailand,YR2000,2005.97694514234,4.45524704335014,2.66312868727133,2.389,8.4,42.8,71.205,18.5,2.16,63007815.0,92.6500015258789,,,5.25345993041992,82.1,21.8,37.1860870246041,93.7765869713253,65.596,90.5199966430664,4.81283422459893,49.0,,3.68904,Southeast Asia
THA,Thailand,YR2001,1889.93432467144,3.44424900968372,4.21223509530842,2.6,,,71.52,17.7,2.16,63651141.0,,95.3342666625977,64.0281982421875,4.81787014007568,90.4,19.9,37.3965041398344,94.1405368582414,65.255,,9.2,47.0,0.976549983024597,5.55633,Southeast Asia
THA,Thailand,YR2002,2089.75183111554,6.14903605210036,2.48815301889834,1.82,4.7,41.9,71.775,16.9,2.09,64266437.0,,96.070182800293,65.5458221435547,3.86491990089417,91.0,19.9,37.6069212550647,94.4998959008986,65.107,,9.2,44.0,0.985090017318726,7.53125,Southeast Asia
THA,Thailand,YR2003,2347.54001286066,7.18924330340971,3.43593984811892,1.54,,,72.101,16.1,2.08,64868166.0,,,,3.72561001777649,91.6,20.2,37.817338370295,94.8543257310885,64.99,,9.2,42.0,,9.29903,Southeast Asia
THA,Thailand,YR2004,2641.56268717857,6.28934214285795,3.38947495269123,1.51,3.1,42.5,72.1,15.4,2.04,65452047.0,,97.9626998901367,67.444221496582,4.03088998794556,92.2,19.9,38.0277554855253,95.2036653761552,64.808,,8.83002207505519,44.0,1.01288998126984,10.6773,Southeast Asia
THA,Thailand,YR2005,2867.70383436062,4.18763842884337,4.33958708070528,1.35,,,72.894,14.8,2.01,66017420.0,93.5100021362305,98.4672393798828,71.8262786865234,3.93859004974365,92.8,20.1,38.2381726007555,95.5388009228928,65.23,91.5299987792969,10.6,40.0,1.00288999080658,15.026,Southeast Asia
THA,Thailand,YR2006,3331.32043511773,4.96781089246107,4.0212567065949,1.22,2.2,41.8,73.341,14.2,2.02,66567687.0,,98.4360427856445,71.6298599243164,4.05038022994995,99.1,20.5,38.4485897159858,95.8682489978773,64.281,,8.67768595041322,38.0,1.01591002941132,17.1607,Southeast Asia
THA,Thailand,YR2007,3918.52817434581,5.43515169050809,3.28356939351343,1.18,1.3,39.8,73.779,13.6,2.07,67102394.0,,97.8308029174805,75.7808074951172,3.60314989089966,94.1,21.6,38.6590068312161,96.1916628762461,64.808,,11.7400419287212,38.0,1.02389001846313,20.03,Southeast Asia
THA,Thailand,YR2008,4309.13509292986,1.72569884866334,2.93824905393328,1.18,1.0,40.3,74.221,13.1,1.86,67619830.0,,96.5354995727539,75.2078475952148,3.50850009918213,94.8,22.6,38.8694239464464,96.5089112924914,64.867,,11.6666666666667,37.0,1.02392995357513,18.2,Southeast Asia
THA,Thailand,YR2009,4135.43986952819,-0.690618232300579,2.27590224065624,1.49,0.8,39.6,74.669,12.6,1.73,68121080.0,,93.5188827514648,76.6007080078125,3.86193990707398,99.0,22.8,39.0798410616767,96.8196905562878,64.659,,13.3192389006343,37.0,1.02934002876282,20.1,Southeast Asia
THA,Thailand,YR2010,4973.86288823778,7.51339053261624,4.32320928209171,0.622,0.7,39.4,75.012,12.2,1.96,68579447.0,96.4300003051758,89.2488479614258,78.3943786621094,3.50844001770019,99.7,22.8,39.290258176907,97.1240162959277,63.685,96.4300003051758,13.3192389006343,37.0,1.02680003643036,22.4,Southeast Asia
THA,Thailand,YR2011,5373.6232832898,0.840132083053334,0.667087644548593,0.66,0.3,37.5,75.302,11.7,2.09,69007208.0,,95.6526031494141,86.9894790649414,4.80555009841919,99.3,23.0,39.2855604924739,97.4082908052725,65.806,,15.8,37.0,1.02875995635986,23.6699,Southeast Asia
THA,Thailand,YR2012,5725.52802835463,7.24279620249642,3.24456444314608,0.58,0.4,39.3,75.59,11.3,2.12,69436098.0,,96.4982681274414,85.5365295410156,4.53670978546143,99.1,23.6,39.2808628080409,97.6857256811255,65.071,,15.8,36.0,1.0271600484848,26.46,Southeast Asia
THA,Thailand,YR2013,6018.08244729255,2.68749556320556,3.79126450872817,0.249,0.2,37.8,75.96,11.0,2.17,69845114.0,93.6999969482422,97.1840591430664,83.854850769043,4.12402009963989,99.4,23.2,39.2761651236078,97.9592475537445,61.78,92.25,15.8,35.0,1.03692996501923,28.94,Southeast Asia
THA,Thailand,YR2014,5801.1978916205,0.984468863619426,1.22145318013998,0.576,0.2,37.0,76.279,10.6,2.14,70216367.0,,103.479377746582,123.525459289551,3.91917751852112,99.5,24.4,39.2714674391748,98.2288774371451,61.447,,6.09137055837564,34.0,1.03778004646301,34.8861,Southeast Asia
THA,Thailand,YR2015,5688.85335397884,3.13404724911635,2.22468548959784,0.597,0.1,36.0,76.563,10.3,2.13,70540795.0,92.870002746582,103.333457946777,124.330596923828,3.86397622727286,99.6,22.6,39.2667697547417,98.4945735276121,61.068,91.1900024414062,6.09137055837564,34.0,0.953830003738403,39.3161,Southeast Asia
THA,Thailand,YR2016,5833.57715617098,3.43515771692182,0.843364340718618,0.688,0.1,36.7,76.769,10.0,2.0,70859841.0,91.9800033569336,104.941299438477,122.563217163086,3.76761756770937,99.9,22.4,39.1806455401358,98.7563664509808,60.17,92.6800003051758,6.09137055837564,34.0,0.999880015850067,47.505,Southeast Asia
THA,Thailand,YR2017,6413.09182530343,4.1776810321001,1.81550260101987,0.83,0.1,36.4,76.989,9.6,2.12,71160187.0,,101.863590810489,79.5062371844027,3.46532147640365,99.9,22.2,39.1101802736401,99.0141678969544,59.351,,4.8,34.0,0.993813335895538,52.8919,Southeast Asia
THA,Thailand,YR2018,7099.77650081458,4.22287028746071,2.71279835138662,0.765,0.1,36.4,77.19,9.4,2.1,71376079.0,93.7699966430664,102.013545184574,80.6045305135668,3.19769395901619,99.8,23.7,39.0397150071444,99.2453414879961,59.569,92.4300003051758,5.28455284552846,34.0,1.02044188976288,56.8175,Southeast Asia
THA,Thailand,YR2019,7605.69657797759,2.11455779628278,1.01734877580041,0.716,0.1,34.9,77.197,9.1,2.21,71522271.0,91.2699966430664,103.012241063391,81.7206425877734,3.02221411183282,99.9,23.9,38.9692497406487,99.4287701898312,58.9,90.1800003051758,16.2,34.0,0.995571434497833,66.6524,Southeast Asia
THA,Thailand,YR2020,6985.64393892574,-6.05003846851622,-0.857989527274493,1.099,0.1,35.0,77.331,8.8,2.32,71641484.0,,103.859900460568,82.3668560969625,3.15314171737183,100.0,20.9,38.8987844741529,99.487572734038,59.106,,15.7464212678937,36.0,0.995733320713043,77.8437,Southeast Asia
THA,Thailand,YR2021,7057.20754802279,1.55216608426647,3.04025282072429,1.215,0.0,34.9,77.606,8.5,2.34,71727332.0,,103.619796585158,84.6644528199547,2.98212428478268,100.0,19.0,38.8283192076572,99.9512350608319,59.18,,15.7464212678937,38.0,1.01338183879852,85.2696,Southeast Asia
THA,Thailand,YR2022,6909.35281815827,2.58037874709827,2.39179841841837,0.94,0.0,34.3,75.291,8.3,2.39,71735329.0,91.0999984741211,104.833004394528,88.0661686868399,2.61187022798634,99.9,,38.7578539411615,99.9999987802384,59.576,91.4899978637695,15.7464212678937,112.0,1.02751123905182,87.9772,Southeast Asia
THA,Thailand,YR2023,7195.10130919449,2.01775095328327,2.00183400496619,0.733,0.0,33.5,76.412,8.0,2.39,71702435.0,,102.574975655738,93.3356315272258,2.52122219628772,100.0,,38.6873886746658,100.0,60.311,,18.8376753507014,34.0,,89.5353,Southeast Asia
TJK,Tajikistan,YR2000,136.925716400723,8.32432449473859,2.73586929115128,4.15,,,63.542,62.2,6.44,6284735.0,99.4499969482422,96.7624206542969,71.9670562744141,2.32871007919311,98.5,62.4,2.92940840240069,55.4730051221322,44.394,99.2200012207031,15.0,58.0,0.888260006904602,0.0485996,Central Asia
TJK,Tajikistan,YR2001,168.676285365186,9.58083617842951,0.878575236633123,3.75,,,64.197,57.5,6.3,6407377.0,,95.6842880249023,73.8529586791992,2.37659001350403,98.6,64.1,2.92940840240069,56.9482130526026,44.397,,12.6984126984127,58.0,0.871249973773956,0.0512591,Central Asia
TJK,Tajikistan,YR2002,186.951638285222,10.8000037591665,2.95358416825764,3.95,,,64.898,53.0,6.19,6531669.0,,96.3986206054688,75.8080596923828,2.77578997612,99.0,64.2,2.92940840240069,58.4307742770428,44.4,,12.6984126984127,48.0,0.876299977302551,0.0554628,Central Asia
TJK,Tajikistan,YR2003,233.58124845289,10.9999990780572,2.03493399294115,3.85,56.0,32.7,65.874,48.7,6.04,6658575.0,97.5253222351089,97.4546966552734,78.0805816650391,2.42078995704651,100.0,64.6,2.92940840240069,59.9206871400257,44.404,96.9441463687736,12.6984126984127,39.0,0.88102000951767,0.0645838,Central Asia
TJK,Tajikistan,YR2004,305.745158587502,10.2999989410117,13.1022122444311,3.45,37.2,33.6,66.604,44.8,5.97,6790547.0,,96.8863906860352,79.29443359375,2.77203011512756,98.5,61.4,2.92940840240069,61.4175479349986,41.766,,12.6984126984127,36.0,0.886709988117218,0.0774799,Central Asia
TJK,Tajikistan,YR2005,333.927150941684,6.69999851655409,2.35601238535648,3.45,,,66.531,41.4,5.86,6924720.0,,97.2828369140625,79.9551315307617,3.51213002204895,99.3,63.7,2.92940840240069,62.9221859580014,39.16,,17.4603174603175,36.0,0.88672000169754,0.29869,Central Asia
TJK,Tajikistan,YR2006,401.018403316427,7.00000321108996,11.9647283955266,3.65,,,66.997,38.3,5.72,7057566.0,,96.9107971191406,80.7600173950195,3.40350008010864,98.6,61.6,2.92940840240069,64.4341771355512,36.597,,17.4603174603175,35.0,0.882520020008087,3.77241,Central Asia
TJK,Tajikistan,YR2007,516.997210618914,7.80000011872161,9.67777994325544,2.874,24.2,32.2,67.405,35.7,5.4,7194477.0,98.2315903673866,96.8137130737305,81.424560546875,3.41326999664307,98.6,53.8,2.92940840240069,65.9535229781878,34.093,97.5081256939229,17.4603174603175,30.0,0.892159998416901,7.19762,Central Asia
TJK,Tajikistan,YR2008,703.327375898643,7.89999827154939,9.42813566158299,4.942,,,67.924,33.4,5.27,7338403.0,,99.660530090332,82.2941436767578,3.45983004570007,98.6,54.6,2.92940840240069,67.4802180746637,31.66,,17.4603174603175,29.0,0.911570012569427,8.78,Central Asia
TJK,Tajikistan,YR2009,664.795655734657,3.90000114826496,2.993500899093,7.028,15.7,30.8,68.248,31.5,5.16,7490230.0,100.0,99.2148590087891,83.1336364746094,4.0983099937439,99.0,60.6,2.92940840240069,69.0142603257663,29.308,100.0,17.4603174603175,29.0,0.920759975910187,10.07,Central Asia
TJK,Tajikistan,YR2010,737.338883219356,6.49999908585235,1.6649590356128,7.037,,,68.37,29.9,4.99,7652141.0,,99.0505828857422,83.9114990234375,4.00675010681152,98.8,61.8,2.92940840240069,70.5556572457132,28.405,,19.047619047619,26.0,0.912339985370636,11.55,Central Asia
TJK,Tajikistan,YR2011,833.601978202852,7.40000059956709,2.23653413214552,7.04,,,68.698,28.4,4.88,7824785.0,,96.7038269042969,85.0206298828125,3.93511009216309,98.9,60.0,2.94627036296085,72.1041170163843,27.511,,19.047619047619,25.0,0.916109979152679,13.03,Central Asia
TJK,Tajikistan,YR2012,952.452819695469,7.49999946321525,3.16697499395782,7.022,,,69.13,27.2,4.76,8014084.0,,92.8905410766602,86.3469314575195,4.01803016662598,99.1,55.8,2.96313232352101,73.6660677042202,26.606,,19.047619047619,23.0,0.930280029773712,14.51,Central Asia
TJK,Tajikistan,YR2013,1028.19704279396,7.39999974700379,3.351407966942,7.019,,,69.579,26.3,4.7,8216724.0,,91.7747421264648,86.9873504638672,5.29397617900035,99.0,55.1,2.97999428408117,75.2394845284164,25.694,,19.047619047619,21.0,0.931699991226196,16.0,Central Asia
TJK,Tajikistan,YR2014,1081.54402932039,6.70000069016253,3.58397838530001,7.024,,,69.697,25.4,4.59,8425552.0,,90.3201599121094,,5.59398898966753,99.1,45.9,3.0222068508351,76.8237114189289,24.795,,16.9491525423729,21.0,,17.49,Central Asia
TJK,Tajikistan,YR2015,956.916310930656,6.01930331771186,5.48892076080458,7.033,13.3,34.0,69.665,24.7,4.52,8643840.0,,91.2645874023438,,4.96774005889893,98.0,48.1,3.0391238561856,78.4172891677318,23.907,,19.047619047619,20.0,,18.98,Central Asia
TJK,Tajikistan,YR2016,788.710481734485,6.89999999999999,3.45540459636672,7.036,,,69.982,24.1,4.49,8865631.0,,93.281982421875,,5.73094142576332,99.3,43.7,3.0391238561856,80.0192106177573,23.032,,19.047619047619,20.0,,20.47,Central Asia
TJK,Tajikistan,YR2017,829.45714764957,7.10000041864309,2.46572647891723,7.035,,,70.524,23.7,4.41,9085946.0,,95.7704162597656,,5.54471764262202,99.3,44.2,3.0391238561856,81.6282043537707,22.25,94.620002746582,19.047619047619,17.0,,21.96,Central Asia
TJK,Tajikistan,YR2018,834.288404578801,7.5999988895536,2.84433010113639,7.028,,,70.737,23.4,4.34,9307333.0,,,,5.38508736377556,99.3,41.6,3.0391238561856,83.2428335664729,21.43,,19.047619047619,16.0,,,Central Asia
TJK,Tajikistan,YR2019,871.022372934846,7.40000016310556,2.5637213527723,7.026,,,70.962,23.3,4.26,9529966.0,,,,5.48427628435415,99.4,40.1,3.0463289862382,84.8621252488683,20.681,,19.047619047619,16.0,,,Central Asia
TJK,Tajikistan,YR2020,834.311715460625,4.40000111553493,1.30975252279444,7.576,,,68.605,23.2,4.26,9749310.0,,100.404687742152,90.9012072790342,5.13516829187823,99.5,38.8,3.0535341162908,86.2958090457045,20.487,,23.8095238095238,25.0,,27.5441,Central Asia
TJK,Tajikistan,YR2021,896.748053372182,9.39999955037523,0.94025522151091,7.687,9.1,32.4,69.594,23.2,4.22,9966908.0,,100.368730862382,91.2751683038557,4.38253082077599,99.6,34.9,3.0607392463434,87.724619438918,20.592,,23.8095238095238,25.0,,49.8409,Central Asia
TJK,Tajikistan,YR2022,1052.17949484894,8.00000033846364,1.62432287476597,7.051,8.9,39.5,71.562,23.1,4.22,10182222.0,,99.9668886016055,90.888637681585,5.39829770599001,100.0,,3.06794437639599,89.1472350011508,21.395,,26.984126984127,14.0,,53.1078,Central Asia
TJK,Tajikistan,YR2023,1178.47990060249,8.29999921651935,1.14813698883392,7.037,7.3,38.0,71.79,22.9,4.04,10389799.0,,96.9759265270236,88.4022015902249,5.43682120015444,100.0,,3.07514950644859,89.1684391081177,21.674,,26.984126984127,14.0,,56.791,Central Asia
TKM,Turkmenistan,YR2000,633.835487638011,5.46906413252854,4.50998914417002,11.73,,,64.931,58.3,5.21,4582677.0,,,,,99.6,0.1,8.78215904496414,90.0851084900887,49.859,,26.0,25.0,,0.133282,Central Asia
TKM,Turkmenistan,YR2001,756.034976276398,4.34384571432727,4.80936153099431,10.898,,,65.325,55.0,5.31,4675409.0,,,,,99.6,0.1,8.78215904496414,90.4468711751016,49.482,,26.0,22.0,,0.17521,Central Asia
TKM,Turkmenistan,YR2002,935.540801478466,0.257179925006284,6.18552665782493,10.141,,,65.593,51.7,5.19,4769465.0,,,,,99.6,0.1,8.78215904496414,90.8108818994509,49.775,,26.0,20.0,,0.302132,Central Asia
TKM,Turkmenistan,YR2003,1228.94870289404,3.26882855955344,3.78088241730494,9.289,,,65.854,48.6,5.08,4863865.0,,,,,99.6,0.1,8.78215904496414,91.1770647124339,49.565,,26.0,18.0,,0.425183,Central Asia
